feat_9,feat_65,feat_11,feat_12,feat_67,feat_14,feat_68,feat_73,feat_69,feat_1,feat_70,feat_75,feat_100,feat_3,feat_84,feat_116,feat_15,feat_77,feat_4,feat_13,feat_92,feat_76,feat_108,feat_60,feat_124,feat_125,feat_52,feat_78,feat_117,feat_5,Gas Class
96908.0147,67406.6953,21.768161,27.987344,14.646381,-15.128008,18.42186,43610.337,36.971732,6444.2549,-10.047081,9.194369,1.99875,1.290835,5.277817,7.444319,-22.988211,20.352958,1.754907,45.670873,4.212508,11.276331,1.955496,7.127301,6.497195,10.747615,6.709414,-6.565561,12.403725,5.122014,5
1470.7402,841.5777,0.208287,0.312004,0.135025,-0.171254,0.211549,1658.3173,0.821883,1702.1104,-0.119669,0.153845,1.09674,0.225171,2.461679,4.288827,-0.246034,0.879166,0.345348,0.705917,2.198856,0.246747,1.100955,4.015716,3.610799,3.990484,3.668617,-0.13577,4.828811,0.791068,2
75117.2754,45771.8399,24.406302,41.260823,12.886143,-13.842422,19.242734,28203.9101,26.033555,70988.3277,-6.992753,7.645514,4.091345,22.299266,6.39242,11.955686,-19.623674,15.136148,36.760964,50.401203,6.384687,11.383896,3.897297,11.842764,10.806492,14.067193,10.940942,-4.176617,14.597579,47.104877,6
8607.3164,7032.292,3.505931,6.852113,2.200268,-1.40559,3.895778,4586.0849,8.224104,2742.8257,-1.020799,1.422476,2.296612,0.925941,2.232169,4.127535,-2.384175,5.99406,2.021286,12.46078,2.01123,2.544092,1.930812,5.466216,3.707655,5.723669,4.808629,-0.666953,6.351084,6.064438,4
84759.414,66186.584,25.837894,41.573483,18.916648,-16.286144,27.297767,61677.3565,29.708471,87478.0283,-12.032111,16.531211,6.388931,24.991096,9.407442,14.4775,-21.762054,26.664894,37.176253,44.394739,7.232803,22.947935,6.301852,14.915474,13.484346,14.7278,13.618466,-10.626787,15.821812,39.591233,4
8079.0139,4676.803,1.183047,1.47769,0.552008,-1.19649,0.717813,3918.7075,1.461544,7118.9942,-0.60134,0.424776,5.660576,0.922086,24.286459,41.382195,-1.497521,1.38543,1.143141,2.025179,18.912564,0.578644,5.292326,37.959544,32.592151,37.271573,32.415346,-0.462154,48.50841,1.704135,2
102950.2529,102349.4631,32.998318,55.045826,31.657334,-21.555854,48.572654,103702.9624,52.463813,121343.4849,-20.702261,29.481776,14.563141,36.615461,23.977201,44.228697,-28.357387,46.776997,56.755333,58.766628,19.389802,42.68385,13.619817,41.596892,40.168234,45.439722,38.060243,-19.952991,50.258849,60.804374,1
64217.5943,38170.9639,19.66194,30.858142,10.113788,-11.310137,15.162318,23550.3789,19.322373,62077.8486,-5.523145,6.038881,3.531441,18.112658,5.393698,9.182673,-15.904498,12.997601,27.789412,41.911986,4.792727,8.917438,3.284448,8.960845,8.219824,10.279479,8.239475,-3.235869,12.986175,38.018523,6
289098.6074,237311.6465,76.360494,114.763154,66.842857,-46.586946,103.440629,204555.125,162.204228,249447.7148,-36.519543,56.086924,9.357069,64.643841,30.029293,56.83994,-101.088386,122.948752,94.155679,153.859672,22.825117,84.64717,7.536915,44.627698,48.802466,58.836354,44.089749,-31.091863,71.570634,147.221372,5
110686.6689,112203.8374,31.648373,46.10877,30.704664,-20.930163,42.869357,132301.3618,44.211811,134991.0263,-21.091597,35.286567,6.681346,35.388332,10.263611,16.978248,-25.831751,51.033926,48.870394,47.930819,7.60402,48.947614,5.897298,14.22448,14.963092,16.846633,13.221576,-23.923868,19.226314,50.639127,1
9558.2847,6828.9324,2.276425,3.021765,1.441713,-1.392214,1.814014,6741.5552,2.588752,7967.5,-0.885992,1.308579,1.212523,1.716257,2.125251,2.78541,-1.825215,2.442888,2.093851,3.649525,2.138181,1.547971,1.355757,4.235005,2.444392,3.620841,3.651809,-0.835011,3.960557,2.466388,3
127645.4687,99596.9882,33.122426,45.585978,24.426135,-20.29244,32.008293,68979.7558,54.740521,74244.207,-15.283975,15.697169,3.601714,17.318414,9.666184,14.563649,-32.127099,35.253849,23.775548,64.162569,7.589368,20.206076,3.602364,13.484281,12.785833,17.894296,12.701588,-10.648193,19.16185,36.901615,5
264162.7656,179431.832,74.000925,105.075483,49.237263,-47.64727,67.989309,164930.8203,91.206633,311972.2813,-30.795839,43.475856,4.942947,83.760532,11.627719,18.88266,-79.291734,80.091024,115.620753,137.482058,9.799163,58.394885,4.586164,16.212774,16.876323,20.786582,15.35474,-28.156365,22.232722,150.492919,5
27792.1485,20540.247,8.715435,15.331853,5.181135,-4.644455,8.504841,12997.0649,12.65625,6457.4514,-2.79163,3.262067,3.074588,1.597234,2.783649,5.468616,-6.990224,8.692328,2.876008,19.757843,2.763991,5.379696,3.129592,6.347125,4.961517,7.207023,5.801822,-1.52411,8.498412,5.135055,6
18527.5859,21778.8731,4.956664,7.439293,5.336395,-4.088389,8.014056,16096.7988,20.252098,15560.1377,-2.704968,3.773334,1.897736,3.517663,2.271722,4.183195,-5.448214,11.746248,4.811394,15.551957,2.198942,5.495963,1.659093,4.439094,4.222496,6.516554,4.32281,-1.538385,6.889758,8.052328,4
24579.4868,16357.1797,7.676077,11.821837,4.148255,-4.370659,5.859637,11022.3154,8.477072,8161.2605,-2.464357,2.723522,8.045832,2.207341,40.857781,59.165806,-6.231391,6.842017,3.421361,16.625573,34.622252,3.923578,8.77968,58.631517,48.29405,59.451106,52.572559,-1.517648,75.091766,6.277968,2
5146.2353,5920.3164,2.405656,4.052226,2.301436,-0.418642,3.713546,4851.187,8.218166,3840.0318,-0.39185,1.805884,1.979264,1.430836,2.099803,4.38282,-0.953758,6.155867,2.362246,6.035643,2.155677,2.868805,1.876021,4.371193,4.338769,7.548978,4.127406,-0.272906,7.096269,4.094963,4
78985.0752,77292.7949,28.090284,44.621265,23.926778,-16.775072,34.784097,58932.0498,43.904155,97608.5708,-14.476517,16.212535,11.244741,33.414966,20.661124,36.463583,-23.646392,30.098153,52.648729,58.49901,17.345245,22.400731,10.599647,33.929778,32.491873,40.696049,31.73512,-10.687248,45.471936,69.719633,1
2832.3179,1154.291,2.524432,11.613922,1.039267,-4.38289,4.911661,894.7038,6.93204,2175.2256,-2.833793,0.799221,5.326282,1.933556,2.419528,8.906184,-25.192001,5.450164,8.797848,15.596926,2.055771,3.688117,5.264283,8.322376,7.822577,10.505797,6.885443,-2.256288,11.527689,11.767651,4
130557.3213,92975.084,32.7541,44.937628,22.213715,-21.452979,28.617217,63805.1367,45.749958,6322.2272,-14.371014,14.180225,3.262754,1.314538,9.220837,13.816498,-31.907994,29.271068,1.791194,70.644519,7.343669,17.753998,3.30874,12.597025,12.101738,17.6496,12.058471,-9.90166,18.799238,4.84361,5
5548.1865,5072.997,0.927975,1.157208,0.665029,-0.788033,0.804412,4965.5518,1.548046,5602.5225,-0.648823,0.55064,2.742136,0.966237,9.153665,13.808208,-0.994966,1.537148,1.209815,1.478454,6.902171,0.722081,2.51129,11.839529,10.956387,12.013701,10.575361,-0.59263,15.19594,1.480919,2
163660.249,114509.5967,45.717701,67.291899,29.407971,-27.22366,39.195139,80586.3818,58.636095,37911.1929,-17.614433,19.234204,5.217216,9.360955,12.596001,18.610966,-41.276055,37.985943,12.759344,95.700104,9.728399,25.05527,5.265568,17.692783,16.374601,20.99905,16.769507,-12.530843,23.611999,18.669531,5
13780.9971,6641.7568,2.915322,4.338749,1.353159,-2.46875,2.00202,4256.5732,5.538923,4062.7624,-1.091932,0.876631,2.592308,0.830139,10.37637,15.469105,-3.78669,4.028202,1.321281,8.783679,9.096421,1.37689,2.629629,15.712899,12.792094,16.863832,13.812994,-0.666271,19.120335,3.773409,2
19034.2495,10398.6641,6.409018,10.96779,2.760582,-3.282291,4.353058,6527.8125,7.375933,13382.9619,-1.390138,1.702269,3.544718,4.010915,4.789554,9.957746,-4.753539,5.736307,6.483989,15.593488,4.675152,2.791945,3.672387,8.967428,8.512949,12.149638,8.295599,-0.836786,13.400983,10.356127,6
192655.4316,157306.5117,43.689688,62.75713,40.676432,-31.739466,60.496446,133798.3477,130.133838,170399.2344,-24.820058,34.553563,3.678,40.263291,8.958538,16.666346,-75.658556,95.545752,56.837962,120.225838,7.494216,50.33681,3.046289,14.224078,14.893079,21.630067,13.694002,-20.954359,24.999991,97.131465,5
21785.0893,12983.7295,7.69955,13.098119,3.487279,-3.885462,5.417615,8566.6767,8.793467,15798.3736,-1.820488,2.231221,3.777549,4.843295,5.467179,11.544039,-5.777386,6.410244,7.972071,19.49509,5.287058,3.531212,3.961769,10.642782,10.064606,13.163568,9.804934,-1.130278,15.794356,13.429748,6
217746.4218,142558.3399,57.497798,86.841737,35.921886,-38.704508,48.855664,130658.6054,61.518307,254640.1601,-23.963422,31.797482,5.244,64.417051,8.071087,13.300238,-56.253506,56.520868,92.329243,105.55654,6.538377,41.579222,4.897649,13.003078,12.241439,13.424515,11.931034,-21.696808,14.896275,121.057238,5
14237.262,11027.4372,3.785943,5.451826,2.507451,-2.341534,3.304227,11415.5859,4.138722,12287.0266,-1.618915,2.316345,2.443181,2.953572,4.382652,5.68989,-3.027823,3.639665,3.900885,6.014151,4.418291,2.842665,2.85829,8.17451,5.076237,6.239873,7.217784,-1.58617,7.005852,4.393519,3
34376.4414,37514.7949,9.26456,13.219241,9.644403,-7.733908,13.378839,29116.3028,23.924662,33905.2129,-7.660436,7.201986,2.73911,8.037318,4.268515,7.646469,-10.452634,20.847108,10.61577,19.834933,3.810555,10.022479,2.402429,7.680201,7.360935,9.962029,7.324627,-5.844379,10.325619,16.848286,4
6226.0273,2241.3027,1.213107,1.916319,0.546111,-1.267542,1.011213,1108.4268,4.664055,2560.8242,-0.628342,0.319916,1.994237,0.513344,8.197984,11.791242,-2.146823,4.34934,0.907259,6.73837,7.284199,0.700247,1.995015,12.320754,9.83522,13.092488,10.987301,-0.428479,14.347129,4.0509,2
43689.2872,27265.5791,13.723335,22.527558,7.381019,-8.381974,11.241995,14809.3164,19.010594,11926.5039,-4.518593,4.010165,2.235534,3.074803,2.810391,5.231112,-12.067634,10.905477,4.683855,38.197954,3.240332,6.166241,1.974209,5.443161,4.985171,8.239238,5.18378,-2.406013,8.604408,10.134725,6
46364.3545,52950.3554,14.000087,20.710275,14.532553,-8.351794,20.10965,44360.6176,27.733002,51770.7998,-9.61624,11.385783,6.057271,13.342904,8.436437,16.957548,-11.0653,20.581425,17.971223,25.106355,7.665331,15.24656,5.143537,14.769238,16.207537,22.152566,13.781216,-7.820056,23.931682,21.880294,1
6644.552,3249.7431,1.389828,1.745261,0.587005,-1.080287,0.755986,2569.3643,1.641966,5231.5544,-0.485982,0.447917,7.701215,1.031659,30.024425,46.326223,-1.370654,1.329698,1.300592,2.335252,22.903308,0.57343,7.35639,47.063812,38.424332,44.168628,41.152543,-0.364311,53.465196,1.757312,2
24700.7593,17162.2813,8.616964,15.658388,4.989601,-4.196396,8.356704,10759.6791,11.791488,6604.4775,-2.364263,3.130119,3.295621,1.765838,2.860004,5.737903,-6.35205,8.068333,2.911822,22.960425,2.997273,5.427598,3.326684,6.861849,5.231064,8.275815,6.264568,-1.311633,9.100741,5.37939,6
18620.9641,15239.479,9.01371,15.417412,5.798962,-2.758095,9.07361,10750.478,12.581044,19352.6719,-1.946065,3.691148,5.964946,8.503967,8.231696,17.418942,-4.077338,8.930035,13.786066,20.236957,7.400692,5.598849,5.414674,14.977278,15.48547,19.913325,13.82219,-1.194541,21.841234,20.403666,1
100363.5967,77829.4726,24.504182,32.62647,17.879155,-16.033825,22.998223,51796.6406,39.052709,123859.9453,-11.915052,11.293011,2.907392,29.245771,7.757289,10.754745,-24.165587,24.628529,39.760229,45.280619,6.014446,14.14049,2.85598,10.39929,9.57347,14.539249,9.847165,-8.04799,15.79221,66.530181,5
170748.7539,115940.4258,47.470037,69.522355,29.794316,-28.471096,40.077084,81950.2109,57.757994,182663.3252,-18.133514,19.37359,5.033047,49.427405,12.886559,19.448593,-44.537619,39.639335,70.548008,104.376415,10.157428,25.179316,5.044916,17.846394,16.761697,21.443043,16.977187,-12.957314,26.025306,105.036234,5
5310.3613,5050.4532,1.097302,1.471307,1.100715,-1.040753,1.458093,3988.4571,2.360076,6065.1367,-1.032989,0.872525,0.841317,1.225162,3.647413,4.165878,-1.361598,2.047678,1.66731,2.404114,2.677577,1.151887,0.968634,3.90139,3.793163,4.277591,3.978714,-0.804964,4.558227,3.028268,2
-68.4355,885.5957,1.429047,3.28569,1.333831,-0.210026,2.893827,302.5469,11.607388,352.0381,-0.194618,0.875625,1.382343,0.785025,1.270572,2.444572,-0.518029,8.401388,1.625256,12.509485,1.179064,2.051097,1.125972,2.59781,2.387254,4.483387,2.360584,-0.135035,5.38481,5.500883,4
54948.251,65020.1972,16.177527,25.413775,17.860384,-11.89917,25.221193,47541.4716,31.889148,74289.0396,-12.595617,11.560197,9.916208,21.474729,16.753751,29.674265,-17.219203,22.725086,32.702417,33.414392,13.996679,15.897604,9.279557,28.525838,26.247481,34.117652,26.243164,-8.917299,36.943929,44.722821,1
47627.6294,32802.1894,13.856287,22.469508,8.085694,-8.151761,11.659956,18824.7681,14.81507,11944.9307,-4.674098,4.732527,3.780179,2.832002,6.080435,9.903986,-11.741489,10.059493,4.12236,29.413217,5.430262,7.151439,3.939553,10.27242,8.742566,12.211554,9.626648,-2.395936,13.083998,7.089346,6
9826.1733,3458.8071,2.889415,4.587861,0.903958,-1.872308,1.778128,3466.5078,4.558711,1608.1537,-0.399346,0.84763,3.235908,0.361097,4.330293,5.874917,-2.716973,4.915847,0.675714,8.113726,4.120446,1.499015,3.438095,8.395286,5.192912,9.095283,7.77628,-0.352842,9.91119,2.758367,3
59289.9438,62752.5029,18.029777,27.56712,17.093735,-12.879516,23.759649,47555.08,31.903472,75311.6152,-11.761695,11.422357,9.469543,22.200715,16.283417,29.396447,-18.58267,20.523027,33.407753,35.18618,13.628804,15.251702,9.200238,27.972455,26.273203,33.153574,26.142082,-8.433545,36.616771,48.264653,1
58416.1519,36850.498,18.646345,30.743605,10.150934,-11.025687,15.187381,21879.5635,21.948993,56909.7544,-5.809306,5.932846,3.326051,17.425991,3.924071,7.768773,-16.102344,12.601894,27.70099,40.214373,4.257172,8.997121,2.984182,8.208261,7.138497,10.166892,7.456395,-3.266645,10.898359,35.89893,6
39848.6562,44549.7089,12.145106,19.375535,12.129059,-8.143602,17.435441,33562.5269,23.048123,49889.3305,-8.202084,8.352987,9.072428,14.698482,13.427354,25.482701,-12.159373,15.873581,22.86596,25.136717,11.332436,11.636881,8.485254,24.835231,21.964512,27.120107,22.357429,-5.938443,33.036466,32.436427,1
24174.789,15176.6328,8.44395,15.307546,4.500409,-4.71584,7.598828,9106.7412,12.651057,24031.4267,-2.606519,2.734293,2.305386,7.922485,1.342918,3.399944,-7.158657,8.663627,14.62658,22.239901,1.779866,4.772719,1.975148,4.278336,3.20973,6.59085,3.651547,-1.44008,6.116248,21.495893,6
7857.2485,4584.8731,1.574318,1.977818,0.829912,-0.826487,1.024116,4799.5489,1.908758,7751.0259,-0.461027,0.791273,1.524811,1.414996,1.740083,2.325629,-1.099813,1.808137,1.736922,2.504058,1.81237,0.973587,1.632023,3.647414,2.152371,3.145231,3.220013,-0.451824,3.257705,2.313202,3
58184.1645,36793.9833,18.554901,30.839706,10.109773,-10.962577,15.130301,21722.3721,20.077979,51776.9931,-5.771868,5.883175,3.287725,15.87071,4.090659,8.240518,-15.748443,12.417894,24.955707,41.81504,4.452109,8.869599,3.092115,8.346507,7.413047,10.069301,7.777948,-3.223534,11.56147,33.516277,6
9713.2994,2774.8716,2.605429,4.907979,0.731382,-2.224872,1.520288,3053.4599,4.642535,1143.7252,-0.412026,0.751967,3.667722,0.305128,5.025499,7.006057,-3.328258,4.318686,0.62658,9.621444,4.651415,1.502027,3.707483,9.523449,5.972128,8.734891,8.470638,-0.372243,10.496958,2.964677,3
18519.2085,14658.6521,5.118504,7.848621,3.414183,-3.199189,4.598067,15451.2715,5.373553,16129.3598,-2.287175,3.208197,2.758692,4.032135,5.534002,7.503424,-4.182383,4.83392,5.564251,8.89841,5.472646,3.972938,3.168728,10.426275,6.65303,7.618509,9.270497,-2.319245,8.915141,6.061211,3
5829.6983,2776.9805,1.209806,1.533985,0.499746,-0.930633,0.655744,2243.7725,1.639847,4681.9834,-0.404288,0.383504,7.45,0.912679,26.40985,42.975442,-1.235521,1.319088,1.175943,2.054468,20.371292,0.511471,6.833455,43.943992,34.426546,38.919106,37.44081,-0.306735,49.605251,1.632168,2
32545.4353,25968.3128,8.029057,11.262583,5.502819,-6.719726,7.150962,16018.0682,11.434367,25090.5534,-6.660964,3.303553,3.107112,5.528157,3.797041,6.483455,-9.509082,7.133962,7.369813,14.508007,3.750822,4.24736,2.791044,6.677244,5.76322,9.778166,5.970105,-5.13072,10.144605,9.623169,6
23331.6387,15690.83,7.256853,10.862544,4.287214,-4.177668,5.912375,10122.9766,10.118483,6083.3853,-2.542279,2.746709,8.575234,1.765882,37.98833,60.385938,-6.054339,6.633081,2.676836,16.243078,31.157346,3.885437,8.850643,59.20623,48.232242,63.441766,52.52502,-1.61217,77.115658,5.916099,2
47391.4145,32287.4844,13.787181,22.306796,7.905464,-8.108791,11.615496,18561.7774,15.494607,11619.1818,-4.596584,4.621031,3.798354,2.740006,6.101793,10.222578,-11.874963,9.850125,4.024224,28.898674,5.448028,7.00483,3.916748,10.519428,8.923577,11.840161,9.524285,-2.337522,13.666604,6.684842,6
5883.5298,2874.8479,1.093819,1.588183,0.447267,-0.947957,0.678138,2089.0921,2.282693,4816.4751,-0.421682,0.317868,7.419175,0.848959,27.2663,46.601815,-1.462966,2.138906,1.237433,4.163613,24.226758,0.491021,7.812186,45.507944,38.736057,48.004989,40.559482,-0.297069,57.69748,3.704331,2
41989.2188,36057.2149,20.505448,36.239241,16.983984,-5.649244,28.919792,29753.5,63.917345,36189.4277,-4.738064,13.728681,3.474672,16.544709,5.064185,9.593437,-11.001975,49.989303,26.672308,68.615967,4.530869,22.445089,3.096843,9.080162,9.394454,13.134531,8.760139,-3.872719,15.697554,46.865268,5
61934.542,38001.3321,13.070162,16.706136,7.953747,-9.077192,9.928437,23604.332,22.295589,1289.2617,-5.666366,4.841603,1.471494,0.334174,3.558765,4.780021,-13.497088,13.090086,0.852972,31.505757,2.88551,6.006249,1.442445,4.796485,4.223599,7.621248,4.563486,-3.479971,7.883238,3.350753,5
3087.1016,6504.3574,3.058185,6.905519,4.039467,-1.395776,7.981056,5548.7383,26.976903,6189.336,-1.781347,3.184655,2.729009,3.905307,2.957205,6.924781,-3.269502,19.497952,7.137308,22.442984,3.220136,5.922026,2.309228,5.691219,6.904104,10.987082,5.422518,-1.440609,10.670872,18.175239,1
23595.6475,26492.543,6.105272,9.588033,5.884169,-5.274,8.105534,18298.3008,15.213625,31035.0732,-4.724225,3.755975,3.006467,7.6335,4.765148,7.551817,-8.594244,10.598514,11.294363,16.752599,3.966125,5.190183,2.910041,8.570299,6.879873,9.918371,7.786773,-3.085572,10.426671,18.990113,4
87611.1841,95962.8237,27.334415,43.497991,27.770327,-18.813699,41.359545,75348.8892,51.468466,35758.9534,-17.908909,19.452884,11.510661,9.185638,23.542945,39.8698,-26.821598,37.143101,13.081095,59.616129,19.558351,27.077298,10.894578,36.68605,35.941444,42.717995,34.336649,-13.711407,47.915119,19.049559,1
38860.086,23841.5986,8.265632,10.367893,4.896515,-5.717765,6.063468,14407.8017,11.67832,11533.2798,-3.625324,2.941087,1.371747,2.34114,2.668858,3.653693,-8.393494,7.502293,3.130177,20.037317,2.145966,3.533437,1.312557,3.880316,3.228571,5.988601,3.600613,-2.092198,7.174741,7.509427,5
20358.5302,11654.4502,7.295682,12.546434,3.220864,-3.756854,5.097063,7569.771,8.725152,14633.6397,-1.695434,2.005627,3.703126,4.582617,5.362478,11.250248,-5.671476,6.474425,7.650792,18.563336,5.038794,3.183105,3.723111,10.170217,9.647267,13.53368,9.489475,-1.038825,15.371782,13.20987,6
10471.9065,8337.023,2.630113,3.725515,1.894301,-1.700423,2.623334,5713.144,5.490082,9167.7136,-1.127659,1.245008,4.337113,2.194994,14.752131,25.174396,-2.798907,3.997141,3.195633,7.291598,12.691857,1.764867,4.372234,25.640117,20.452092,25.569505,22.662925,-0.722604,30.563796,6.747201,2
5052.915,1974.3594,1.86321,3.118103,0.879405,-0.874178,1.580475,1043.5654,5.275294,4095.79,-0.439132,0.595894,0.874539,1.543769,1.84703,2.869682,-1.800097,4.11865,2.621835,8.318873,1.732442,1.08637,0.86948,3.368889,2.533363,5.24651,3.048203,-0.313143,5.522563,7.408612,2
3394.1206,3271.041,3.779872,6.631987,2.694973,-0.397242,4.707055,2151.7896,8.864743,3382.9116,-0.392039,1.538185,1.405709,3.037809,0.799748,2.039621,-0.885479,7.036781,5.06302,11.362536,0.928128,2.721388,1.292431,2.447141,2.019627,5.671206,2.040459,-0.275579,5.74274,8.371634,6
31877.3711,22138.25,10.231547,18.010371,6.054508,-5.764673,9.84197,14169.3545,12.469053,29545.5908,-3.24296,3.867013,3.592705,8.689338,3.284314,7.160527,-8.321336,8.464909,14.704963,22.348135,3.638404,6.379255,3.12469,8.403154,6.396584,8.672781,7.266421,-1.785531,10.702253,17.619347,6
1470.1238,661.1709,0.405547,0.788723,0.213191,-0.334379,0.595946,796.169,4.794884,1313.7485,-0.173617,0.240057,1.054758,0.318377,0.860631,1.109936,-0.625197,4.048765,0.678944,4.369763,0.79043,0.649304,0.90858,1.384694,0.999655,3.794447,1.246609,-0.158624,4.640523,3.653427,3
44284.1167,43093.3008,12.243191,17.381386,11.30304,-6.510159,15.651751,35710.3823,20.213605,40337.1118,-5.099443,9.046631,3.543078,9.965483,5.378707,9.228929,-8.856134,17.697716,13.240315,19.842022,4.762141,12.080781,3.401026,8.665649,8.856079,11.755663,8.137056,-3.044912,12.74582,15.641212,4
18166.1855,14918.6851,8.689266,14.770322,5.74111,-2.767462,8.874538,10490.7393,12.217921,19074.1187,-1.962938,3.627132,5.879844,8.40868,8.213799,17.149685,-4.164472,8.856893,13.736325,20.739196,7.305419,5.445094,5.406541,14.957388,15.347451,19.531166,13.871739,-1.204359,20.909642,17.989588,1
165235.6064,168321.5161,45.910557,68.426828,47.679581,-32.061416,69.206608,190363.4345,75.740606,218376.9795,-31.300913,51.782912,9.800039,57.995919,13.851191,23.807825,-40.108405,76.967974,83.693622,71.307766,10.856203,73.85688,10.024562,18.521513,22.362626,24.809671,17.600622,-34.407724,25.811579,87.26301,1
14905.623,17157.6777,4.244638,7.73877,4.020667,-3.431611,6.076314,11657.211,12.82837,19590.6709,-3.084007,2.573215,2.697197,5.239377,3.539062,5.913465,-5.347328,9.186251,8.870371,17.283366,2.893868,3.834783,2.439645,7.078,5.288911,8.469971,6.13387,-1.981301,9.05045,16.100253,4
62728.2129,73122.1074,18.857184,29.473266,20.513761,-13.168655,28.813117,55981.5947,36.881208,84544.5146,-13.52001,13.710079,10.023163,25.009094,18.027656,31.302447,-18.984451,23.571786,38.051964,38.284392,14.850748,18.506451,9.245041,29.856628,27.238644,33.939141,27.667812,-9.780962,41.202289,50.530566,1
19051.6797,22142.9277,5.186029,8.597754,5.057789,-5.063582,7.239176,15356.8477,16.347739,24250.7325,-4.423266,3.2387,2.505849,6.812611,4.166424,6.762573,-7.89271,11.725337,10.441269,21.992262,3.447362,4.619805,2.230748,7.409994,5.941528,9.000814,6.5822,-2.886663,10.170766,25.045735,4
13712.6841,7563.8535,3.372811,4.802178,1.669796,-2.37228,2.355803,4994.3081,5.227079,5729.8728,-1.110627,1.076305,3.13916,1.240497,13.501263,19.234247,-3.628549,3.908104,1.827219,10.127531,11.520055,1.561516,3.252905,19.648895,15.85072,19.562777,17.67844,-0.672864,23.726954,4.35661,2
47136.2188,60230.8496,12.85708,19.084088,16.183119,-10.630634,23.432287,50998.4844,39.03232,57168.1699,-12.201533,13.415721,4.766728,14.694875,6.232632,13.815954,-15.244643,31.982298,20.484606,30.373947,5.888642,18.510766,3.622963,11.782314,13.011289,17.839121,10.987565,-10.149033,18.456644,30.565274,1
137212.834,97809.793,39.828487,57.950563,24.516171,-22.405448,32.341781,74443.6826,44.734688,131672.1445,-16.629488,16.974097,7.219163,34.559848,14.997752,23.370963,-33.789079,30.241549,48.427105,72.894298,11.778189,21.855723,6.89267,23.383793,20.521126,24.362838,21.214846,-12.565776,30.519752,60.346754,5
30992.4824,21694.3359,7.293376,11.861482,4.79249,-5.257533,6.693953,12457.084,15.309574,37059.5371,-3.712271,2.751785,1.389295,8.477991,2.502105,3.814068,-8.47821,9.769448,12.577438,26.348624,2.051734,3.936598,1.323822,4.201738,3.307193,6.471962,3.755702,-2.212009,7.07113,25.586242,5
39968.5947,44453.1494,12.165093,19.413577,12.07573,-8.176389,17.444563,33979.4761,24.764592,46757.2163,-8.222111,8.347692,9.009577,14.584489,13.192858,25.336307,-12.368522,15.669079,22.827961,26.676129,11.413438,11.630818,8.302993,24.81043,21.759538,28.371733,22.442743,-5.990595,32.719862,30.824197,1
6278.7466,3234.7789,1.439503,2.157574,0.679879,-0.984637,1.119166,3849.7886,4.433728,7794.002,-0.429009,0.767875,1.633406,1.638586,2.170155,2.912771,-1.666834,4.12456,2.355515,6.05427,1.969689,1.179052,1.687623,4.185328,2.436616,5.522223,3.876321,-0.399537,6.493848,6.462497,3
239525.9414,164434.3164,63.658373,89.438105,43.254319,-42.444799,58.484222,150437.6914,81.561783,274174.0429,-28.267678,38.265128,4.49723,70.998993,11.038883,16.479458,-63.377718,66.171113,97.007773,110.822716,8.617126,50.293209,4.277758,14.527626,14.658149,16.751223,13.843196,-25.481529,19.709776,137.256156,5
62531.9414,81426.0156,17.908776,27.74936,22.812038,-14.024709,35.292569,71768.3907,66.59423,89286.373,-16.43448,19.901535,4.564726,23.871185,6.743122,15.292274,-21.50912,54.604069,35.15373,49.560577,6.939356,29.646041,3.840222,12.627793,15.063061,18.96406,12.209764,-14.294992,19.427046,61.362555,1
38766.8897,33315.5185,10.342161,15.586836,7.326709,-7.60878,9.674983,22576.1005,14.804034,12741.1606,-5.260099,4.580114,3.376251,2.732872,5.703529,8.920793,-11.706953,9.657759,3.807558,22.532732,4.76797,6.059805,3.220859,10.158482,8.023277,10.922434,9.080108,-3.243358,11.58617,7.648368,4
42608.7773,35747.6308,7.877504,11.518114,5.902157,-5.577596,8.253632,27828.3359,18.693728,31294.2608,-4.824666,4.528186,1.135249,4.887683,1.453654,2.503807,-8.962699,16.985049,6.196749,19.876352,1.351207,6.176837,1.041295,2.389061,2.274691,5.39324,2.261491,-3.769162,5.183586,12.418145,5
21532.3989,14134.4658,5.685584,7.306544,3.317612,-3.572523,4.265371,11621.9239,8.163556,12473.8516,-2.253473,2.639844,2.80946,2.917679,11.826983,15.850947,-4.616152,5.885461,3.658763,10.17002,8.80232,3.423587,2.853706,15.050315,13.257751,17.601733,14.231074,-1.723659,19.473282,6.158893,2
60000.6503,81681.8418,16.705063,25.620733,22.856397,-13.694769,34.446008,73092.1777,60.357341,85784.8574,-16.689054,20.227519,4.066188,22.645161,5.396449,11.95082,-19.853205,46.274038,32.7047,38.760863,5.707476,29.114919,3.432419,10.026934,11.818667,15.760345,9.921307,-14.464883,15.995858,48.698033,1
20693.373,13520.6699,5.811837,7.521474,3.358585,-3.4779,4.362845,11346.8599,7.508072,14583.8555,-2.16584,2.686674,2.829206,3.592405,12.052871,15.999823,-4.476005,5.581135,4.588492,10.434425,8.960475,3.404732,2.869404,15.130852,13.574604,18.207134,14.3837,-1.670818,21.976814,7.255545,2
